#{"t_start": 1656306857.5278904, "env_id": "IK-WMO-Gazebo-v0"}
r,l,t
-2.034157,50,1060.663627
-2.538598,62,1064.674041
-1.713791,24,1066.388279
-1.010161,13,1067.434052
-0.881064,2,1067.624777
-0.992267,7,1068.153572
-3.154053,85,1073.888958
-1.805428,19,1075.627725
-1.812954,23,1077.354309
-1.857831,21,1078.77818
-0.977507,5,1079.136019
-1.740388,22,1080.683828
-0.945122,4,1081.032302
-1.835258,20,1082.307901
-1.552723,19,1083.516257
-1.589495,15,1084.487926
-0.970075,3,1084.765524
-1.694861,21,1086.078749
-1.545086,15,1087.067212
-1.794098,20,1088.447478
-1.889064,23,1089.952466
-0.928042,4,1090.254537
-1.496611,16,1091.363114
-1.476692,20,1092.895506
-1.456971,13,1093.771643
-0.965072,4,1094.075808
-2.414737,48,1097.21548
-1.871563,22,1098.740622
-0.999571,4,1099.075421
-0.980259,4,1099.381881
-0.980447,4,1099.681333
-1.676123,16,1100.767572
-0.988918,5,1101.193852
-2.134555,42,1103.805818
-1.780053,23,1105.324126
-2.36923,73,1109.864942
-1.600424,25,1111.465451
-1.527226,24,1113.10486
-0.949337,4,1113.394535
-1.68548,23,1114.869523
-1.434545,30,1116.761358
-1.40346,26,1118.392401
-0.907082,3,1118.618774
-0.884491,1,1118.71955
-0.906428,3,1118.954211
-0.847995,4,1119.250689
-0.88961,7,1119.722636
-0.905449,5,1120.117842
-0.976419,10,1120.77942
-0.983993,10,1121.46842
-0.933378,9,1122.09793
-0.945596,11,1122.918985
-0.908452,2,1123.12639
-0.957091,3,1123.414149
-0.912518,3,1123.684969
-2.034363,100,1130.855229
-2.030326,100,1137.220261
-1.527826,21,1138.609881
-1.229508,11,1139.486113
-2.240866,100,1146.122836
-1.018203,5,1146.515893
-2.422742,100,1152.737908
-2.343788,100,1159.033068
-0.946444,4,1159.341192
-0.890573,2,1159.508067
-2.187355,100,1166.100252
-1.079806,7,1166.742304
-0.977258,4,1167.051238
-2.42164,76,1172.532383
-0.965473,8,1173.186928
-0.964267,2,1173.380608
-1.037729,8,1174.028462
-2.314648,100,1180.452561
-1.031682,4,1180.747477
-0.878203,4,1181.049169
-1.096868,12,1182.061889
-0.923835,1,1182.171914
-2.627108,79,1187.583879
-0.913881,2,1187.78886
-0.912444,3,1188.029727
-1.249136,18,1189.216779
-0.915959,2,1189.401241
-2.032432,56,1193.173728
-0.948339,3,1193.409952
-1.905196,100,1199.79508
-0.946667,4,1200.104123
-1.226966,15,1201.114176
-1.331841,30,1203.041878
-2.049042,100,1210.992487
-0.910166,3,1211.286382
-1.887636,41,1214.030527
-1.144345,11,1214.743901
-1.345092,18,1215.903955
-1.32577,21,1217.819679
-0.929017,5,1218.189522
-1.139713,17,1219.464219
-1.519372,30,1221.790391
-1.232466,17,1223.037754
-0.930968,3,1223.297739
-0.928638,3,1223.531124
-1.176634,13,1224.3953
-1.168581,13,1225.333923
-1.181906,15,1226.368009
-1.012522,7,1226.838079
-1.389134,25,1228.420962
-1.186782,14,1229.349507
-1.185508,14,1230.272258
-1.120848,12,1231.079083
-0.965294,6,1231.51071
-1.007766,7,1231.984864
-0.952844,5,1232.338565
-0.913026,4,1232.710196
-1.023142,7,1233.201281
-1.046733,10,1233.879158
-1.069096,9,1234.500293
-1.044346,9,1235.126229
-1.00526,7,1235.619847
-0.940016,5,1235.976748
-0.969598,8,1236.513375
-0.986059,7,1236.998847
-1.173433,17,1238.207482
-0.976246,6,1238.626196
-1.913907,100,1244.964916
-0.954161,2,1245.160334
-0.974217,5,1245.511544
-1.056359,6,1245.936553
-2.005052,100,1252.271835
-1.345049,27,1253.984996
-1.020981,4,1254.28872
-1.015645,3,1254.512704
-2.214832,100,1260.749689
-2.162992,100,1267.997402
-1.526622,25,1269.603902
-2.065025,57,1273.133033
-1.11967,9,1273.777994
-1.380323,26,1275.793729
-2.019559,100,1282.5499
-2.08075,100,1288.985953
-2.25947,58,1292.795774
-2.765567,100,1299.335496
-2.340364,100,1305.500266
-1.119482,13,1306.688023
-1.301727,17,1308.149504
-1.095215,11,1309.121578
-1.932957,37,1311.670429
-1.360644,17,1312.836744
-1.074646,6,1313.32706
-0.971198,8,1313.983299
-2.581059,75,1319.396312
-1.25082,10,1320.129302
-1.163733,12,1321.188071
-1.057497,8,1321.902679
-1.251944,12,1322.855053
-1.114924,12,1323.787748
-1.201115,12,1324.633541
-1.20657,13,1325.673789
-1.24312,20,1327.048893
-1.252395,10,1327.780631
