#{"t_start": 1656096477.9786122, "env_id": "IK-WO-Gazebo-v0"}
r,l,t
0.267806,55,2082.782845
-1.166951,26,2084.495871
1.079227,12,2085.263433
0.921184,20,2086.596601
-1.64695,44,2089.40385
-1.740488,53,2092.795697
1.208002,11,2093.598626
1.151186,8,2094.133328
-1.79995,100,2100.390497
-1.765296,100,2106.739564
-0.896143,4,2107.056763
1.092241,13,2107.922263
-1.768382,55,2111.494384
-0.893835,10,2112.14369
0.780481,28,2114.118145
1.220831,8,2114.714085
1.133604,12,2115.488913
-0.922007,10,2116.130764
1.080945,11,2116.8832
-1.001904,9,2117.46113
-0.852924,13,2118.303636
1.067886,18,2119.500024
1.173422,6,2119.911356
-1.863091,58,2123.550871
-1.55366,46,2126.464605
1.234135,6,2126.886198
-2.124647,74,2131.567569
1.029977,13,2132.455125
0.372423,47,2135.456381
-1.218561,27,2137.227794
-1.112133,23,2138.673625
-0.703895,7,2139.172577
-1.065149,13,2140.076506
-0.604621,50,2143.365096
-1.403561,33,2145.458464
-1.371676,31,2147.483014
-1.731432,100,2153.822618
-1.231187,32,2155.849306
-1.14068,20,2157.116136
1.202541,8,2157.666893
0.971632,21,2159.04135
1.177292,9,2159.675756
-1.390681,26,2161.419119
-1.069343,22,2162.884142
0.802283,31,2164.851867
1.211847,8,2165.478825
-1.060609,19,2166.728387
-0.944421,14,2167.637013
-1.04472,15,2168.614346
-1.225615,25,2170.249114
1.212158,7,2170.742067
-1.190413,21,2172.10516
1.103178,12,2172.87989
-0.905142,15,2173.855939
-0.824374,6,2174.286489
-1.581211,51,2177.736005
1.270419,5,2178.129429
-0.929919,14,2179.016779
-1.796462,55,2182.454827
-1.818356,58,2186.178882
-1.146545,20,2187.523067
-0.942523,67,2191.904043
-1.289791,23,2193.498434
-1.031583,13,2194.366032
1.207768,7,2194.856572
1.045941,14,2195.778722
-1.188919,27,2197.489257
-0.818785,9,2198.086498
-1.062568,16,2199.134451
-0.76758,7,2199.605658
-0.937241,11,2200.400455
1.192964,8,2200.93566
1.170266,8,2201.48404
1.270316,5,2201.832756
-1.723363,100,2208.249071
-2.026067,69,2212.606289
-1.40865,39,2215.099022
-1.97795,55,2218.627227
-1.809654,100,2224.907795
0.790587,31,2226.902004
0.626611,40,2229.4881
1.142597,9,2230.077306
-0.982226,19,2231.305887
-2.560796,85,2236.866513
-0.966173,12,2237.89474
-1.201543,20,2239.211659
-1.234605,24,2240.84438
-1.268163,17,2241.942842
-0.960651,16,2242.985109
-0.016968,19,2244.257601
-1.122565,22,2245.717842
-0.868046,9,2246.35916
-1.095546,14,2247.362794
-0.997852,10,2248.056221
-1.072232,10,2248.727106
-0.848949,10,2249.428289
-1.058296,13,2250.308064
-1.188966,16,2251.4079
-2.085355,100,2257.778954
-0.84036,10,2258.452925
-2.040058,66,2262.652563
-1.134351,14,2263.562088
-2.429789,79,2268.60254
-1.490274,31,2270.65128
-1.317323,26,2272.381789
-0.806742,2,2272.570338
-1.453738,36,2274.940258
-1.091998,14,2275.851646
-1.327303,24,2277.404157
-1.141263,22,2278.815149
-0.897688,10,2279.523624
-1.315484,31,2281.578995
-0.944261,18,2282.739136
-1.213087,23,2284.218
-1.128942,24,2285.759179
-0.988546,13,2286.6685
1.2164,13,2287.677431
1.133682,10,2288.366861
-1.141894,19,2289.635404
1.149438,12,2290.457063
1.237225,8,2291.079182
-1.285256,28,2292.879334
-1.354509,30,2294.788772
1.271655,8,2295.361861
1.170908,9,2296.019458
-1.134811,20,2297.374124
-0.998484,18,2298.566768
1.208026,8,2299.120245
1.246555,7,2299.606545
1.203425,6,2300.00776
1.26257,6,2300.442544
1.292648,9,2301.059256
-1.033184,20,2302.367314
1.080138,12,2303.179408
-1.062014,12,2303.941569
-0.943829,11,2304.692171
-0.846025,6,2305.157656
1.187898,9,2305.758723
-1.237075,23,2307.25872
-1.070974,23,2308.809528
0.803012,27,2310.625251
1.231306,5,2310.982898
1.245249,8,2311.522534
-0.834922,5,2311.885013
-0.975063,17,2313.01439
1.299771,8,2313.57005
-1.127145,17,2314.806055
-1.085791,16,2315.983758
-0.92091,8,2316.569944
1.046204,13,2317.455393
1.255193,5,2317.796075
-0.734173,7,2318.344166
-0.816482,7,2318.828604
1.161328,8,2319.382278
-1.281999,26,2321.062681
-1.828149,60,2324.811916
-1.012023,15,2325.807631
-1.186372,18,2327.055572
0.188487,63,2331.065664
-1.05709,11,2331.787833
-1.200776,14,2332.719873
1.216674,11,2333.472075
-0.976098,12,2334.28522
-1.009331,11,2335.041489
-1.361718,25,2336.714746
1.301172,7,2337.18726
-1.678218,35,2339.651326
-1.173283,17,2340.791174
-1.302904,33,2342.964863
-1.011469,18,2344.136694
-1.178102,28,2345.950572
1.232296,9,2346.630648
-0.989025,12,2347.538676
-1.293203,24,2349.06274
-0.885999,12,2349.889411
1.121191,9,2350.489105
1.222057,7,2350.958951
-1.114765,18,2352.145858
1.171343,12,2352.945569
-0.97099,17,2354.070791
1.241105,4,2354.349126
-1.029908,15,2355.320696
-0.92546,14,2356.30074
-0.88103,16,2357.406089
-0.902243,12,2358.216204
1.287288,7,2358.693584
-1.013253,17,2359.872707
1.237297,6,2360.285195
-1.013568,15,2361.292213
1.19003,8,2361.850659
1.193232,7,2362.484417
-1.042574,14,2363.488256
-1.166755,18,2364.704373
-1.037294,21,2366.08193
1.124727,13,2366.943324
-1.271021,22,2368.36312
1.238902,6,2368.775342
-0.738777,2,2368.951874
1.199257,5,2369.287878
-1.135294,16,2370.323096
1.224877,5,2370.66683
-1.126891,22,2372.144511
-1.088143,14,2373.048505
1.21747,8,2373.587477
1.163271,7,2374.08803
-1.249713,26,2375.776688
-1.152738,18,2376.974194
1.257675,6,2377.401942
-1.039262,16,2378.464574
-1.115715,18,2379.661277
-1.101294,15,2380.695918
-0.913019,12,2381.453115
-1.115292,17,2382.546257
1.049358,18,2383.762133
1.273601,6,2384.159916
1.167218,9,2384.787196
1.217394,5,2385.152613
-1.013224,15,2386.153454
-0.978961,15,2387.10081
-1.180417,29,2388.91033
-1.088992,11,2389.621969
-0.842667,14,2390.585191
1.132253,13,2391.4548
-1.198114,26,2393.118314
-0.985335,16,2394.158979
1.194551,8,2394.698926
-1.399557,33,2396.849548
1.218944,7,2397.34791
-0.935333,15,2398.316658
-0.709956,6,2398.783164
-0.887328,14,2399.700364
0.857704,24,2401.300849
1.324221,7,2401.765658
-0.853792,10,2402.451141
1.268221,9,2403.041603
-1.126777,16,2404.054082
-1.00483,14,2404.966728
-0.946538,15,2405.929479
1.12163,10,2406.598675
-1.17385,18,2407.771862
-0.821915,3,2408.040676
-1.139539,23,2409.522026
1.225888,7,2410.003325
-1.009344,14,2410.916226
0.990281,16,2411.929143
-1.08497,17,2413.077107
1.282084,7,2413.556052
1.231056,5,2413.910037
1.184448,7,2414.448835
1.248814,7,2414.930399
-1.01576,13,2415.772934
1.096259,13,2416.676944
1.258689,5,2417.018364
1.303612,5,2417.428349
-0.976542,16,2418.532059
-0.981171,18,2419.727851
0.120349,16,2420.784214
1.24299,4,2421.05977
1.272578,6,2421.472059
1.256113,6,2421.89311
-1.107341,19,2423.136471
-1.138878,19,2424.369736
1.226348,6,2424.790799
1.204648,7,2425.279335
-1.085926,11,2426.072779
-0.969845,15,2427.147154
-0.840788,11,2427.872024
-0.79959,8,2428.432187
1.182918,8,2428.971673
-1.050851,12,2429.776135
-1.136786,18,2430.949216
-0.850572,10,2431.608807
1.15551,8,2432.147719
1.230193,11,2432.851773
1.242391,8,2433.397739
1.192718,9,2433.999001
1.204052,9,2434.599123
