#{"t_start": 1655030462.4193525, "env_id": "IK-Gazebo-v0"}
r,l,t
-0.143034,47,1952.595465
-1.13681,100,1958.541403
0.298066,26,1960.107201
-0.776038,100,1966.490417
-0.003876,14,1967.34842
-1.03905,100,1974.388302
-1.08258,100,1980.516974
-1.357462,100,1986.867846
-1.636065,100,1993.23422
-0.169572,38,1995.479894
-1.52904,100,2001.365594
0.033278,12,2002.185259
-0.253915,33,2004.35673
-1.13003,100,2010.721001
-0.769949,100,2017.532581
-0.81296,100,2023.641176
-0.391507,56,2027.467093
0.044652,37,2029.942076
-0.867625,100,2036.164457
-0.800991,100,2042.637303
-1.027517,100,2048.392787
-1.248041,100,2053.994262
-0.901867,100,2060.392683
-0.976125,100,2066.734278
-0.495325,100,2072.832476
-0.806714,100,2079.197032
-0.95167,100,2086.000667
-0.751831,100,2092.226006
-1.008696,100,2098.90098
-1.31279,100,2105.088989
0.13642,33,2107.10603
-1.028049,100,2114.025459
-0.856645,100,2120.617105
-0.049721,26,2122.704407
-0.361139,48,2126.147257
-0.895392,100,2132.357202
0.27561,21,2133.714855
-0.798304,100,2140.295045
-0.201826,25,2141.755706
0.009168,36,2144.436927
-0.702537,82,2149.428515
-0.015822,32,2151.411419
-0.689497,100,2157.309652
-1.04461,100,2163.410573
-0.135402,45,2166.515679
0.168761,17,2167.697217
-1.232039,100,2174.510898
-0.973607,100,2181.558382
-0.819662,100,2188.404223
-1.195193,100,2194.754106
0.259655,5,2195.08011
-1.102614,100,2200.836436
-0.901801,100,2206.958321
-0.057395,20,2208.253669
-1.070123,100,2214.336735
-0.862243,100,2221.3908
-0.521199,68,2225.868912
0.240464,11,2226.54239
-0.381852,86,2232.310545
-0.105167,44,2235.024436
0.238213,10,2235.61801
-0.47831,100,2242.116283
-1.205035,100,2248.375102
-1.19264,100,2254.833543
-0.735148,100,2260.788355
0.108842,4,2261.03274
-0.691247,100,2266.649245
-0.359571,63,2270.734056
0.289755,10,2271.362328
0.167748,2,2271.530102
-1.194357,100,2277.313389
-0.370905,71,2282.234358
-1.547643,100,2290.736476
0.048295,23,2292.294055
-0.860681,100,2298.622904
0.377032,9,2299.172224
0.203794,4,2299.463287
-0.342924,68,2303.467624
0.2917,6,2303.840822
0.135077,23,2305.170389
-0.555011,74,2309.510858
-1.002726,100,2315.121708
-0.892569,100,2320.873006
0.108654,26,2322.342599
-0.866644,100,2328.2627
-0.975647,100,2334.055121
-0.805742,100,2340.300801
0.09599,9,2340.906578
-0.815858,100,2348.27706
-0.26821,70,2352.787162
-0.985881,100,2358.627302
-0.69899,100,2364.495108
0.128312,36,2366.882747
0.339776,6,2367.265033
-0.894353,100,2372.650286
-0.885763,100,2378.081764
-0.879793,100,2383.575113
-1.107654,100,2388.81822
0.334162,18,2389.98666
0.235712,11,2390.61741
-1.064667,100,2396.831456
-0.741081,100,2402.315301
-0.015804,41,2404.764285
0.032965,2,2404.910053
-0.044769,29,2406.482406
-0.701959,100,2412.415223
0.271809,8,2412.969209
-0.96212,100,2418.398906
0.027796,30,2420.284374
-1.009905,100,2426.313711
-0.54909,87,2431.912093
0.12246,18,2432.952469
-1.082562,100,2438.904691
-1.21761,100,2444.833099
-1.080092,100,2450.31568
0.307124,18,2451.515521
-0.026924,35,2453.836884
-0.848328,100,2460.23663
-0.689423,100,2466.105467
-1.109723,100,2472.067676
-0.034892,19,2473.259781
-1.125315,100,2478.981669
-0.953217,100,2485.652966
-0.19994,50,2489.14576
-1.261221,100,2495.479473
-0.474035,70,2499.5311
0.096791,18,2500.598814
-0.904124,100,2506.487342
-1.181138,100,2512.352989
-0.867569,100,2518.966617
-0.848036,100,2525.703485
-1.105812,100,2532.632557
-1.221226,100,2538.540877
0.139908,7,2538.974872
-0.796914,100,2544.704942
-0.187246,61,2548.283713
-0.77386,100,2553.778558
-0.632611,86,2559.329314
0.204278,22,2560.633216
-0.768658,100,2566.242953
0.060439,14,2567.291163
-1.109099,100,2573.955954
-0.289553,56,2577.339664
-0.243894,53,2580.340616
-0.566053,94,2585.749602
-0.141221,44,2588.73263
-0.837677,100,2594.163937
-0.833989,100,2599.726019
0.195285,10,2600.354014
-1.207622,100,2606.334998
-1.103374,100,2611.817367
-0.96083,100,2617.325602
-0.346625,71,2622.018919
-1.030614,100,2627.372449
-1.099995,100,2633.556185
-0.554465,90,2638.244991
0.224431,8,2638.910434
-0.211519,52,2642.09488
-0.669277,100,2647.968272
0.130754,30,2649.861332
0.260019,9,2650.388942
-1.005404,100,2656.959961
0.145628,3,2657.146921
-1.015174,100,2663.374216
-0.033762,40,2666.242895
0.234097,15,2667.220867
-1.130555,100,2672.960141
-0.233655,43,2675.618728
-0.616933,77,2680.683074
-0.693944,91,2686.354746
-1.087268,100,2693.205865
-1.054655,100,2698.958524
-0.98028,100,2704.507147
-0.981171,100,2711.056211
-1.109299,100,2716.959698
-1.061908,100,2722.864869
-0.103045,47,2725.950978
-0.924095,100,2732.066208
-0.895566,100,2739.475775
-1.295597,100,2745.6781
-0.12019,16,2746.750185
-0.652843,100,2754.329485
-1.068708,100,2760.09621
-0.95205,100,2766.720375
-0.269004,68,2770.906001
0.29014,12,2771.612514
-0.714965,100,2777.107136
-0.201343,52,2780.066231
0.254266,26,2781.890193
-1.151508,100,2788.160942
-0.737224,86,2793.639564
0.247496,6,2794.011304
-0.964496,100,2799.854151
-0.635164,100,2806.117167
-0.907253,100,2812.825578
-0.824568,100,2819.60597
-0.102241,36,2821.981014
-1.024837,100,2827.648273
-0.519325,79,2832.6682
-0.943204,100,2838.726642
-1.030485,100,2845.123633
-1.219807,100,2851.397679
-0.873022,100,2857.825082
-1.018813,100,2863.831117
-1.1623,100,2870.233345
-0.959668,100,2875.629117
0.07375,25,2877.154613
-0.87674,100,2882.76188
-0.117745,41,2885.327735
0.279651,14,2886.152388
-0.02553,18,2887.172851
-1.055006,100,2893.764903
-0.919692,100,2900.049831
-0.921204,100,2906.340338
-1.011438,100,2912.930957
-0.500843,71,2916.715621
-1.083235,100,2922.547806
-0.967371,100,2928.163331
-0.777826,100,2934.636828
0.160523,5,2934.93349
-1.038917,100,2940.586175
-0.825762,100,2946.984289
-0.595592,100,2952.553252
-1.208076,100,2958.539631
-0.961303,100,2964.003817
-0.953332,100,2969.627586
-0.488849,100,2975.264372
-0.329477,65,2978.854283
-0.939391,100,2984.147743
-0.953706,100,2989.455964
-0.820819,100,2994.742985
-1.011087,100,3000.318869
-0.402356,91,3006.19288
-0.887573,100,3011.650785
-1.140137,100,3017.719192
-0.983107,100,3023.185363
-0.675922,100,3028.675728
-0.934376,100,3034.573559
